,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
disgust,0.1794,0.24215,0.24434999999999998,0.2644,0.22355,0.29664999999999997,0.27595,0.29614999999999997,0.2571,0.2734,0.1479,0.34965,0.28355,0.22905,0.39875,0.2704,0.20190000000000002,0.37450000000000006,0.27954999999999997,0.2396,0.23550000000000001,0.391,0.2469,0.1819,0.4389,0.44380000000000003,0.43815,0.34854999999999997,0.1512,0.21475000000000002,0.48534999999999995,0.33905,0.2459,0.28285,0.23185,0.35414999999999996,0.27595,0.6797,0.66975,0.4225,0.354,0.80965,0.70215,0.48895000000000005,0.2983,0.6650499999999999,0.5411,0.3272,0.3396,0.2724,0.65275,0.45045,0.41555,0.75,0.50285,0.43229999999999996,0.76815,0.48164999999999997,0.3815,0.6268,0.37225,0.44725000000000004,0.31535,0.49075,0.55905,0.4648,0.5672999999999999,0.49355,0.49715,0.4507,0.36869999999999997
dress,0.57046875,0.5878125,0.5186458333333334,0.44697916666666665,0.5305208333333333,0.6114583333333333,0.57390625,0.47333333333333333,0.5341666666666667,0.5404687499999999,0.5266145833333333,0.5476041666666667,0.5639583333333333,0.6479166666666667,0.49213541666666666,0.561875,0.6552083333333333,0.5010416666666667,0.6059375,0.6266145833333333,0.4764583333333334,0.49937499999999996,0.5182291666666666,0.6003125,0.7677604166666666,0.4040625,0.39557291666666666,0.58921875,0.80421875,0.7961979166666667,0.5130729166666667,0.5653125,0.7025520833333334,0.5830208333333333,0.626875,0.4452083333333334,0.425625,0.3538020833333333,0.39218749999999997,0.40729166666666666,0.4239583333333334,0.22614583333333335,0.26848958333333334,0.44333333333333336,0.52453125,0.26703125,0.44796875,0.5141666666666667,0.5461458333333333,0.5971875,0.2830729166666667,0.3758854166666667,0.36171875000000003,0.28088541666666667,0.37437499999999996,0.35062499999999996,0.2691145833333333,0.45046875,0.5078125,0.2988541666666667,0.39239583333333333,0.3702604166666667,0.6486458333333334,0.30645833333333333,0.2703645833333333,0.2916666666666667,0.3005729166666667,0.3350520833333333,0.485625,0.4855729166666667,0.3584895833333333
driving,0.445,0.43653846153846154,0.3557692307692308,0.23004807692307694,0.5049038461538461,0.45216346153846154,0.35990384615384613,0.30322115384615383,0.29365384615384615,0.26903846153846156,0.49817307692307694,0.44793269230769234,0.5140384615384616,0.48831730769230763,0.2954326923076923,0.2915865384615385,0.30528846153846156,0.26658653846153846,0.28701923076923075,0.26774038461538463,0.3375,0.3952403846153846,0.40750000000000003,0.42399038461538463,0.5661057692307693,0.5543750000000001,0.6127403846153846,0.5075480769230769,0.48504807692307694,0.5501923076923076,0.30870192307692307,0.34375,0.31254807692307696,0.3639903846153846,0.3683173076923077,0.4025961538461538,0.39519230769230773,0.60625,0.5555288461538461,0.4132211538461539,0.41264423076923074,0.41533653846153845,0.41783653846153845,0.42,0.5250961538461538,0.38461538461538464,0.3679326923076923,0.31461538461538463,0.43572115384615384,0.49240384615384614,0.668798076923077,0.5648076923076923,0.5291346153846154,0.5557211538461538,0.47009615384615383,0.4048076923076923,0.3914423076923077,0.4714423076923077,0.49120192307692306,0.4319711538461538,0.3614423076923077,0.4341346153846154,0.5913461538461539,0.5594230769230769,0.5706249999999999,0.5104807692307692,0.45870192307692303,0.4698076923076923,0.637548076923077,0.6216826923076924,0.5188461538461538
drought,0.13697115384615383,0.1474519230769231,0.1498557692307692,0.10625000000000001,0.138125,0.20591346153846152,0.1641826923076923,0.14360576923076923,0.14110576923076923,0.11990384615384617,0.1501923076923077,0.2045673076923077,0.26134615384615384,0.2951923076923077,0.18216346153846155,0.21812499999999999,0.15682692307692306,0.1741346153846154,0.1475,0.15509615384615383,0.15600961538461536,0.2275480769230769,0.1941346153846154,0.19471153846153846,0.44990384615384615,0.551826923076923,0.61125,0.5472115384615385,0.39903846153846156,0.44673076923076926,0.3654807692307692,0.31735576923076925,0.23418269230769231,0.19572115384615385,0.17730769230769233,0.15264423076923078,0.1441346153846154,0.25322115384615385,0.25990384615384615,0.2566346153846154,0.3083653846153846,0.661923076923077,0.8352403846153845,0.7852884615384615,0.7084134615384615,0.6731730769230769,0.6595192307692308,0.4988461538461539,0.31317307692307694,0.2667307692307692,0.215,0.18706730769230767,0.201875,0.25961538461538464,0.26615384615384613,0.34427884615384613,0.7538942307692308,0.7573076923076923,0.7494711538461538,0.6482211538461539,0.573076923076923,0.44264423076923076,0.33701923076923074,0.1579326923076923,0.14985576923076924,0.19774038461538462,0.2821153846153846,0.2622596153846154,0.6166826923076923,0.635673076923077,0.5502884615384616
dusk,0.47940217391304346,0.6659239130434783,0.5869021739130434,0.47141304347826085,0.4396739130434783,0.6840217391304347,0.5944565217391304,0.5941304347826086,0.47293478260869565,0.35711956521739124,0.30478260869565216,0.7667934782608696,0.6815217391304348,0.5025,0.6947826086956522,0.6163586956521739,0.37418478260869564,0.6052717391304349,0.5026630434782609,0.30293478260869566,0.23782608695652172,0.5764673913043478,0.32217391304347825,0.29483695652173914,0.6846739130434782,0.7273369565217392,0.6638586956521739,0.4716847826086957,0.24766304347826087,0.2782608695652174,0.7030978260869566,0.5954347826086956,0.3878260869565217,0.4767391304347826,0.3576086956521739,0.26994565217391303,0.21570652173913044,0.4745652173913043,0.4063586956521739,0.28603260869565217,0.24679347826086956,0.5708152173913044,0.5473913043478261,0.4526630434782609,0.31668478260869565,0.6007065217391304,0.5997826086956521,0.4126630434782609,0.5204347826086957,0.3269565217391304,0.3071195652173913,0.21304347826086958,0.21782608695652173,0.3591304347826087,0.24733695652173912,0.25478260869565217,0.5241304347826087,0.3878804347826087,0.3225,0.5395652173913044,0.3745652173913044,0.4869021739130435,0.3580978260869565,0.16782608695652174,0.15858695652173913,0.16679347826086954,0.20576086956521739,0.2189673913043478,0.3392934782608696,0.2838586956521739,0.39266304347826086
eating,0.31932692307692306,0.3082692307692308,0.2974519230769231,0.2779326923076923,0.3439903846153846,0.2962980769230769,0.3033173076923077,0.33629807692307695,0.2970673076923077,0.2795673076923077,0.33533653846153844,0.2956730769230769,0.3088942307692308,0.3934134615384615,0.3241346153846154,0.3323076923076923,0.3576442307692308,0.31995192307692305,0.32096153846153846,0.3267307692307692,0.31293269230769233,0.34500000000000003,0.38072115384615385,0.36105769230769236,0.1962980769230769,0.1651923076923077,0.2764423076923077,0.32923076923076927,0.39879807692307695,0.4026442307692308,0.4219711538461538,0.38461538461538464,0.4527884615384616,0.41115384615384615,0.39302884615384615,0.3646634615384615,0.36932692307692305,0.6096634615384615,0.5545673076923077,0.48043269230769237,0.4070673076923077,0.4279326923076923,0.39971153846153845,0.43956730769230773,0.4494230769230769,0.47620192307692305,0.48336538461538464,0.5084615384615385,0.5179807692307692,0.45365384615384613,0.5992307692307692,0.4999038461538462,0.4416826923076923,0.5446153846153846,0.5146634615384615,0.4654807692307692,0.4470673076923077,0.5414903846153846,0.5257692307692308,0.5501923076923076,0.5644711538461539,0.584375,0.5124519230769231,0.44216346153846153,0.5309615384615385,0.4855288461538461,0.49375,0.4929326923076923,0.6191346153846153,0.6430288461538461,0.6132692307692308
efficiency,0.5695,0.49479999999999996,0.5073,0.4963,0.5751,0.4932,0.4886,0.3601,0.4463,0.45455,0.5982,0.45055,0.49310000000000004,0.53875,0.3737,0.428,0.4618,0.35935,0.4667,0.47145000000000004,0.565,0.4568,0.5738,0.5634,0.26765,0.3106,0.3885,0.5111,0.64605,0.6134,0.28204999999999997,0.38105000000000006,0.46465,0.4396,0.4343,0.59385,0.5328,0.4414,0.44425,0.5095000000000001,0.50025,0.2844,0.31645,0.4008,0.52095,0.28155,0.3679,0.48505000000000004,0.4263,0.4576,0.52625,0.5811999999999999,0.5797,0.48119999999999996,0.5418999999999999,0.52565,0.37920000000000004,0.48685,0.5135000000000001,0.3439,0.5047,0.45315,0.46635,0.6099,0.60615,0.6247,0.5175500000000001,0.58545,0.50685,0.5223,0.55025
eggplant,0.07341346153846154,0.15528846153846151,0.6844711538461539,0.7262019230769231,0.07509615384615384,0.18298076923076925,0.5700480769230769,0.9330769230769231,0.7721634615384616,0.4064903846153846,0.08081730769230769,0.12096153846153847,0.1620673076923077,0.16201923076923078,0.9373076923076924,0.6527403846153846,0.5219711538461539,0.7389903846153847,0.3954326923076923,0.14038461538461539,0.07942307692307692,0.1593269230769231,0.10389423076923077,0.08985576923076924,0.2179326923076923,0.12735576923076924,0.15072115384615387,0.17947115384615384,0.17802884615384615,0.20461538461538462,0.5425,0.25230769230769234,0.1326923076923077,0.16379807692307694,0.1085576923076923,0.20072115384615385,0.16278846153846155,0.5527884615384615,0.46774038461538464,0.36798076923076917,0.23961538461538462,0.3626923076923077,0.23764423076923077,0.20634615384615385,0.20677884615384615,0.17278846153846153,0.14846153846153845,0.07485576923076923,0.08235576923076923,0.06024038461538461,0.46745192307692307,0.42903846153846154,0.3487980769230769,0.43620192307692307,0.37423076923076926,0.29591346153846154,0.19783653846153845,0.1370673076923077,0.18413461538461537,0.10052884615384615,0.0889423076923077,0.06831730769230769,0.07375,0.3695673076923077,0.3853846153846154,0.38298076923076924,0.30288461538461536,0.19802884615384614,0.11384615384615385,0.09990384615384616,0.08826923076923077
evil,0.27190000000000003,0.40159999999999996,0.37545,0.3549,0.30855,0.4138,0.3852,0.4727,0.35424999999999995,0.3094,0.2051,0.4832,0.3925,0.22114999999999999,0.5711999999999999,0.35825,0.20670000000000002,0.47035,0.28955,0.28325,0.1747,0.37865000000000004,0.19329999999999997,0.19995000000000002,0.8037000000000001,0.7386,0.58865,0.3789,0.22605,0.23440000000000003,0.61075,0.34225,0.16125,0.2892,0.3164,0.2866,0.22385,0.56545,0.42534999999999995,0.25780000000000003,0.2232,0.6159,0.47784999999999994,0.2692,0.2059,0.5740999999999999,0.38145,0.265,0.42545,0.52055,0.47100000000000003,0.31425000000000003,0.3123,0.50075,0.33175,0.29785,0.51185,0.2883,0.24109999999999998,0.44534999999999997,0.24105000000000001,0.42414999999999997,0.7076,0.31375,0.34525,0.35284999999999994,0.3799,0.3629,0.29529999999999995,0.2788,0.3023
far,0.4771590909090909,0.5375568181818182,0.45261363636363633,0.3711931818181818,0.4823295454545455,0.5760795454545454,0.5226704545454545,0.5095454545454546,0.4293181818181818,0.3156818181818182,0.39948863636363635,0.6417045454545455,0.5903409090909091,0.4984659090909091,0.56125,0.47170454545454543,0.43698863636363633,0.5281818181818182,0.37664772727272733,0.3425,0.36369318181818183,0.5635795454545455,0.44465909090909095,0.4272727272727273,0.630284090909091,0.5947727272727273,0.5566477272727273,0.47914772727272725,0.4005113636363636,0.3952840909090909,0.598409090909091,0.46102272727272725,0.4596022727272727,0.4459090909090909,0.32477272727272727,0.3926704545454545,0.38693181818181815,0.5102272727272728,0.49357954545454547,0.4645454545454546,0.420625,0.5505113636363637,0.5207954545454545,0.3998863636363636,0.47045454545454546,0.5791477272727273,0.49982954545454544,0.44625000000000004,0.44977272727272727,0.3260227272727273,0.431875,0.36329545454545453,0.36761363636363636,0.42375,0.42818181818181816,0.4217613636363637,0.48965909090909093,0.45244318181818177,0.45619318181818175,0.4620454545454545,0.42142045454545457,0.3625,0.3385795454545455,0.36721590909090907,0.33357954545454543,0.31482954545454545,0.39943181818181817,0.4061931818181818,0.4671590909090909,0.3752272727272727,0.4153977272727273
fearful,0.25465,0.38284999999999997,0.34155,0.2992,0.27445,0.44384999999999997,0.3172,0.42235,0.3199,0.30024999999999996,0.2367,0.52245,0.41645000000000004,0.31745,0.4743,0.39525,0.20525,0.4115,0.24695,0.2409,0.19165,0.35700000000000004,0.26735,0.23185,0.71325,0.6725,0.6,0.4211,0.27535,0.3626,0.5049,0.34125,0.19815000000000002,0.2759,0.26349999999999996,0.18925,0.19640000000000002,0.41935,0.38295,0.2861,0.19765,0.5036999999999999,0.47850000000000004,0.3293,0.2662,0.512,0.4266,0.2566,0.3862,0.4349,0.3635,0.22509999999999997,0.2082,0.37589999999999996,0.3396,0.256,0.43435,0.304,0.25980000000000003,0.42660000000000003,0.26025,0.43185,0.56735,0.23745000000000002,0.27845,0.22594999999999998,0.30905,0.29835,0.312,0.30155,0.30325
field,0.21522222222222223,0.22588888888888886,0.15033333333333332,0.182,0.2456111111111111,0.22583333333333333,0.22527777777777777,0.1628888888888889,0.2165,0.19166666666666668,0.27355555555555555,0.208,0.27116666666666667,0.25422222222222224,0.1925,0.20227777777777775,0.2649444444444444,0.17105555555555554,0.21077777777777776,0.16799999999999998,0.20816666666666667,0.23927777777777778,0.23233333333333334,0.26255555555555554,0.1365,0.15155555555555555,0.17816666666666667,0.2157222222222222,0.27094444444444443,0.22794444444444445,0.19449999999999998,0.2731111111111111,0.24661111111111111,0.21244444444444446,0.19855555555555557,0.2992222222222222,0.3027222222222222,0.8862222222222222,0.7191666666666666,0.45999999999999996,0.37983333333333336,0.5796111111111111,0.5445555555555556,0.4507777777777778,0.4103333333333333,0.4571666666666666,0.44905555555555554,0.29194444444444445,0.23294444444444445,0.2082222222222222,0.7971666666666667,0.6317777777777778,0.5106666666666667,0.7092222222222222,0.5613888888888888,0.4766666666666666,0.5690000000000001,0.5251666666666667,0.5213888888888889,0.41694444444444445,0.3615,0.2941111111111111,0.17427777777777778,0.6152777777777778,0.6183888888888889,0.5736666666666667,0.4737222222222222,0.4747222222222222,0.5081111111111111,0.5225555555555556,0.42211111111111116
fish,0.6221666666666666,0.5959444444444444,0.31377777777777777,0.22694444444444445,0.6944444444444444,0.6616666666666666,0.36011111111111105,0.27133333333333337,0.32111111111111107,0.2772222222222222,0.6198888888888889,0.6572777777777777,0.6761666666666667,0.5280555555555555,0.2403888888888889,0.3108888888888889,0.3095,0.2601111111111111,0.27944444444444444,0.24761111111111112,0.45155555555555554,0.5567222222222222,0.5563888888888889,0.4845,0.3491666666666667,0.4090555555555555,0.4783333333333333,0.419,0.4292222222222222,0.4361111111111111,0.36300000000000004,0.37327777777777776,0.3848333333333333,0.37600000000000006,0.2962222222222222,0.36477777777777776,0.40227777777777773,0.433,0.5012222222222222,0.436,0.40305555555555556,0.44705555555555554,0.4652777777777778,0.43066666666666664,0.44833333333333336,0.4209444444444444,0.4807777777777778,0.5117777777777778,0.4232222222222223,0.3517777777777778,0.45533333333333337,0.39888888888888885,0.3893333333333333,0.4527222222222222,0.3958333333333333,0.4143888888888889,0.474,0.4540555555555556,0.4191111111111111,0.4162222222222222,0.4799999999999999,0.4762777777777778,0.39344444444444443,0.3031111111111111,0.4067222222222222,0.3617777777777778,0.3922222222222222,0.36016666666666663,0.4329444444444444,0.4993333333333333,0.5174444444444445
frog,0.3062777777777778,0.31255555555555553,0.17177777777777778,0.15338888888888888,0.32433333333333336,0.3203333333333333,0.18172222222222223,0.18516666666666665,0.15666666666666668,0.1371111111111111,0.2618888888888889,0.3622222222222222,0.3264444444444444,0.21661111111111112,0.1602777777777778,0.18961111111111112,0.1838888888888889,0.1748888888888889,0.15511111111111112,0.16044444444444445,0.2649444444444444,0.4631111111111111,0.325,0.29100000000000004,0.2681111111111111,0.3626111111111111,0.3045555555555556,0.2572222222222222,0.2447222222222222,0.24044444444444446,0.21655555555555558,0.1948888888888889,0.20777777777777778,0.19972222222222225,0.12472222222222222,0.5075,0.4744444444444445,0.909111111111111,0.853388888888889,0.6147777777777778,0.49272222222222223,0.6694444444444444,0.5229444444444444,0.3229444444444445,0.31266666666666665,0.4237222222222222,0.37483333333333335,0.26461111111111113,0.1832777777777778,0.19083333333333335,0.8998333333333334,0.7933888888888889,0.6917777777777777,0.8318333333333333,0.715888888888889,0.5801666666666667,0.5570555555555555,0.2901111111111111,0.32422222222222224,0.32561111111111113,0.28150000000000003,0.2707222222222222,0.19944444444444442,0.7616666666666666,0.7978333333333334,0.7003888888888888,0.6253888888888889,0.5566111111111111,0.3084444444444444,0.2743333333333334,0.2381111111111111
grape,0.1248469387755102,0.22801020408163264,0.7044387755102041,0.6817857142857142,0.1275,0.21505102040816326,0.5677551020408164,0.8820408163265306,0.6901530612244898,0.4073469387755102,0.1061734693877551,0.1260204081632653,0.1778061224489796,0.13255102040816327,0.8858673469387754,0.6803061224489796,0.5160204081632653,0.7591326530612245,0.44785714285714284,0.2689795918367347,0.09826530612244899,0.16260204081632654,0.1198469387755102,0.11387755102040817,0.06362244897959184,0.09301020408163266,0.09846938775510204,0.09744897959183674,0.09846938775510204,0.06760204081632654,0.6417857142857143,0.2829591836734694,0.2148469387755102,0.2975,0.23806122448979594,0.31448979591836734,0.2646428571428571,0.47821428571428576,0.602704081632653,0.43234693877551017,0.2504591836734694,0.23005102040816328,0.15239795918367346,0.1311734693877551,0.11948979591836735,0.17770408163265305,0.1504591836734694,0.141734693877551,0.22459183673469385,0.22204081632653064,0.5841836734693877,0.5622448979591836,0.4439795918367347,0.5909183673469387,0.5165306122448979,0.37729591836734694,0.14994897959183673,0.14704081632653063,0.14244897959183672,0.12418367346938776,0.1378061224489796,0.14755102040816329,0.17816326530612245,0.46658163265306124,0.5501020408163265,0.5573469387755102,0.429234693877551,0.3279591836734694,0.1490816326530612,0.14301020408163265,0.12224489795918368
greed,0.26025,0.32405,0.32170000000000004,0.3404,0.23809999999999998,0.39975,0.3003,0.39565,0.2984,0.2768,0.23605,0.42924999999999996,0.31575,0.24285,0.46454999999999996,0.26575,0.24365000000000003,0.4361,0.2676,0.2964,0.23305,0.3899,0.25285,0.24905000000000002,0.6949,0.60455,0.53315,0.33315,0.26265,0.2898,0.48015,0.2773,0.212,0.2696,0.27985,0.39235,0.31325,0.71895,0.6062,0.42755000000000004,0.3734,0.6542,0.46020000000000005,0.28905000000000003,0.2882,0.45715000000000006,0.32134999999999997,0.23575,0.29735,0.37415,0.611,0.56665,0.44780000000000003,0.6742,0.54845,0.4252,0.6184499999999999,0.32939999999999997,0.2704,0.38085,0.2883,0.38365000000000005,0.5242,0.51885,0.5341,0.518,0.50935,0.44049999999999995,0.3937,0.3477,0.32225000000000004
happy,0.59485,0.45299999999999996,0.61,0.65305,0.59955,0.2803,0.5555,0.446,0.6316,0.6884999999999999,0.7172,0.2816,0.3661,0.5568500000000001,0.31629999999999997,0.46115,0.7360500000000001,0.40235,0.6068,0.7399,0.7502500000000001,0.34545000000000003,0.5937,0.6614,0.08695,0.1271,0.14815,0.23315000000000002,0.5065,0.4182,0.26385000000000003,0.3946,0.7019,0.5764,0.7234999999999999,0.647,0.6960999999999999,0.27204999999999996,0.31775,0.53765,0.5901,0.16940000000000002,0.23965,0.36745,0.49975,0.20934999999999998,0.32195,0.5982999999999999,0.5579999999999999,0.6757,0.4719,0.67325,0.6828,0.29045,0.5079,0.64035,0.26530000000000004,0.5467,0.5853499999999999,0.31755,0.6137,0.49125,0.51215,0.69265,0.6430499999999999,0.66295,0.53305,0.6401,0.6321,0.75095,0.67
hurricane,0.6601923076923076,0.6177884615384616,0.2700480769230769,0.19884615384615384,0.6814903846153846,0.6992307692307692,0.3764423076923077,0.29625,0.2403846153846154,0.17216346153846154,0.5645192307692308,0.760625,0.7433653846153846,0.5484134615384616,0.32384615384615384,0.2535576923076923,0.20586538461538462,0.26596153846153847,0.175,0.17841346153846155,0.43942307692307697,0.5814903846153846,0.5260576923076923,0.4729807692307692,0.5705288461538461,0.6386538461538461,0.6086538461538461,0.5322115384615385,0.4365865384615385,0.4960096153846154,0.3090865384615385,0.21908653846153847,0.20115384615384618,0.14942307692307694,0.16283653846153845,0.28125,0.32759615384615387,0.4519230769230769,0.44908653846153845,0.33937500000000004,0.27485576923076926,0.45096153846153847,0.41100961538461533,0.3046634615384615,0.295,0.3504326923076923,0.30927884615384615,0.18889423076923076,0.29552884615384617,0.3013942307692308,0.35812499999999997,0.3195673076923077,0.22120192307692307,0.35144230769230766,0.3169230769230769,0.23932692307692308,0.34889423076923076,0.275625,0.24668269230769233,0.3244230769230769,0.23850961538461538,0.353125,0.4448076923076923,0.23711538461538462,0.2572596153846154,0.2703846153846154,0.26221153846153844,0.2620192307692308,0.2528365384615385,0.2639903846153846,0.2627884615384616
justice,0.48435,0.4996,0.3655,0.3493,0.49119999999999997,0.55655,0.3757,0.38525,0.38409999999999994,0.33025,0.45289999999999997,0.5318999999999999,0.5678,0.5128,0.4261,0.37729999999999997,0.4046,0.36310000000000003,0.36185,0.3004,0.34145000000000003,0.43424999999999997,0.39425,0.4129,0.50295,0.45165,0.52985,0.65935,0.7171,0.74625,0.48564999999999997,0.41255000000000003,0.44134999999999996,0.4321,0.3139,0.31365,0.32885,0.37185,0.36784999999999995,0.37515,0.3895,0.2994,0.35835,0.4903,0.5610499999999999,0.36395000000000005,0.38799999999999996,0.4033,0.43535,0.3697,0.3292,0.33409999999999995,0.2824,0.26535,0.2991,0.33135,0.31235,0.40625,0.42505000000000004,0.37115000000000004,0.40204999999999996,0.36315,0.52745,0.25184999999999996,0.2747,0.2673,0.28554999999999997,0.26015,0.4044,0.42284999999999995,0.34314999999999996
leisure,0.6067788461538461,0.5562019230769231,0.5684615384615385,0.46336538461538457,0.6092788461538462,0.5704807692307692,0.621875,0.4639423076923077,0.5321634615384615,0.41596153846153844,0.6298076923076923,0.5647596153846154,0.6327884615384616,0.6669711538461538,0.5325,0.5952403846153846,0.598173076923077,0.40937500000000004,0.43860576923076927,0.40937500000000004,0.5574038461538462,0.6028365384615385,0.625625,0.6334615384615384,0.265625,0.31653846153846155,0.366875,0.511826923076923,0.49841346153846156,0.48480769230769233,0.45120192307692303,0.5017307692307692,0.5444230769230769,0.5051923076923077,0.41144230769230766,0.5355769230769231,0.5095192307692308,0.4797596153846154,0.5292307692307692,0.5458173076923077,0.5557211538461538,0.33524038461538463,0.41384615384615386,0.5017307692307692,0.5348557692307693,0.31625000000000003,0.4971634615384615,0.5345192307692308,0.4739903846153846,0.41591346153846154,0.5045192307692308,0.5501442307692308,0.52,0.43721153846153843,0.5450961538461538,0.5286057692307693,0.3685576923076923,0.5138461538461538,0.5814903846153846,0.4249519230769231,0.5651442307692307,0.42759615384615385,0.3891826923076923,0.4696634615384615,0.5040865384615384,0.48995192307692303,0.4842788461538462,0.515673076923077,0.5582211538461539,0.5605769230769231,0.5019230769230769
lemon,0.12929347826086957,0.11141304347826086,0.13467391304347825,0.10967391304347826,0.13342391304347825,0.13054347826086957,0.14625,0.1121195652173913,0.14418478260869566,0.11739130434782609,0.1478804347826087,0.12059782608695653,0.16543478260869565,0.16146739130434784,0.11945652173913043,0.13896739130434782,0.15288043478260868,0.13081521739130436,0.1673913043478261,0.13820652173913042,0.1265217391304348,0.1532608695652174,0.17521739130434782,0.17282608695652174,0.13304347826086957,0.11043478260869566,0.12516304347826088,0.19429347826086957,0.2270108695652174,0.21358695652173912,0.13097826086956524,0.15554347826086956,0.20913043478260868,0.14804347826086958,0.13809782608695653,0.1976086956521739,0.19842391304347826,0.2353260869565217,0.2434782608695652,0.26994565217391303,0.2597282608695652,0.19027173913043477,0.24244565217391303,0.37027173913043476,0.4484782608695652,0.15478260869565216,0.17581521739130435,0.17114130434782607,0.1683695652173913,0.15695652173913044,0.2525,0.24472826086956523,0.27239130434782605,0.25244565217391307,0.38353260869565214,0.47505434782608696,0.3755978260869565,0.5877173913043479,0.6022282608695653,0.22413043478260872,0.30586956521739134,0.20206521739130434,0.14206521739130434,0.2793478260869565,0.31902173913043474,0.3216304347826087,0.4671739130434782,0.6629891304347826,0.8004891304347825,0.8117391304347826,0.3904347826086957
lightning,0.4624038461538461,0.395625,0.3223557692307692,0.23249999999999998,0.4478846153846154,0.42788461538461536,0.3000480769230769,0.21673076923076923,0.23927884615384618,0.2586538461538461,0.45528846153846153,0.4221153846153846,0.39,0.428076923076923,0.20725961538461538,0.21802884615384616,0.25341346153846156,0.18817307692307692,0.17879807692307692,0.2291826923076923,0.4414903846153846,0.25567307692307695,0.3727403846153846,0.4680288461538461,0.5243269230769231,0.4788461538461538,0.4330769230769231,0.583173076923077,0.7344711538461539,0.6978846153846153,0.18129807692307692,0.15144230769230768,0.2335576923076923,0.19576923076923075,0.2253846153846154,0.2598076923076923,0.3295192307692308,0.12149038461538461,0.14504807692307692,0.2226923076923077,0.2849038461538461,0.1241826923076923,0.27990384615384617,0.4539903846153846,0.5287980769230769,0.16706730769230768,0.21240384615384617,0.2635576923076923,0.22658653846153845,0.28158653846153847,0.14134615384615384,0.19668269230769228,0.19658653846153845,0.14677884615384615,0.2753846153846154,0.3721634615384615,0.3516346153846154,0.566298076923077,0.5873557692307693,0.2606730769230769,0.3524519230769231,0.2667307692307692,0.30990384615384614,0.2116346153846154,0.21548076923076923,0.2461057692307692,0.37682692307692306,0.47456730769230765,0.6292788461538461,0.6491826923076923,0.43817307692307694
lion,0.13883333333333334,0.13927777777777778,0.06844444444444445,0.12616666666666668,0.1648888888888889,0.1806111111111111,0.14533333333333334,0.14294444444444446,0.11916666666666666,0.112,0.12866666666666668,0.20311111111111113,0.2038888888888889,0.1622222222222222,0.15361111111111111,0.12322222222222222,0.13616666666666669,0.1517777777777778,0.12100000000000001,0.11994444444444444,0.11488888888888889,0.1755,0.15611111111111112,0.12916666666666668,0.38727777777777783,0.40066666666666667,0.39694444444444443,0.33594444444444443,0.3064444444444444,0.3388333333333333,0.29666666666666663,0.3223888888888889,0.2991111111111111,0.23538888888888887,0.14027777777777778,0.14566666666666667,0.10816666666666666,0.3065,0.29694444444444446,0.238,0.19794444444444445,0.5494444444444445,0.6904444444444444,0.6691666666666667,0.6135,0.6916111111111111,0.6581666666666667,0.5242777777777778,0.4230555555555556,0.2619444444444444,0.2805,0.18899999999999997,0.17444444444444443,0.3075555555555555,0.28238888888888886,0.23055555555555557,0.6097222222222223,0.7756666666666667,0.7351666666666667,0.8056666666666668,0.7915555555555555,0.6572222222222222,0.3892777777777777,0.1852222222222222,0.19877777777777778,0.21294444444444444,0.27316666666666667,0.3130555555555556,0.7280555555555556,0.7921666666666667,0.8510555555555556
love,0.34125,0.25420000000000004,0.5167499999999999,0.599,0.35664999999999997,0.2957,0.5245000000000001,0.52045,0.6103999999999999,0.76765,0.36519999999999997,0.24355000000000002,0.3301,0.4379,0.4471,0.6081,0.7373000000000001,0.6435,0.7977500000000001,0.77925,0.36125,0.29935,0.3924,0.40725,0.12365,0.10629999999999999,0.1353,0.2994,0.50275,0.45585000000000003,0.55735,0.7373000000000001,0.8473999999999999,0.82635,0.8276,0.35765,0.3237,0.15745,0.2288,0.31175,0.34259999999999996,0.0866,0.1576,0.32380000000000003,0.38405,0.2588,0.42174999999999996,0.5928,0.7602,0.8361,0.1998,0.28300000000000003,0.27585,0.15289999999999998,0.2751,0.2898,0.19285,0.37520000000000003,0.40915,0.2523,0.44189999999999996,0.45115,0.86675,0.23465,0.25285,0.24484999999999998,0.2488,0.28190000000000004,0.2909,0.4188,0.3922
